name,city,rating,review_count,address,phone,url
Brujos - Brooklyn Taco,New York,4.3,54,"333 Graham Ave Brooklyn, NY 11211",+17183888445,https://www.yelp.com/biz/brujos-brooklyn-taco-brooklyn?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Panchos,New York,4.3,74,"964 Amsterdam Ave New York, NY 10025",+12123165400,https://www.yelp.com/biz/panchos-new-york-2?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
GMC Temaxcal Deli & Grocery,New York,4.5,57,"163 Park Ave Brooklyn, NY 11205",+17183078100,https://www.yelp.com/biz/gmc-temaxcal-deli-and-grocery-brooklyn?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Cinco De Mayo,New York,4.7,29,"153 E 43rd St New York, NY 10017",+12126822197,https://www.yelp.com/biz/cinco-de-mayo-new-york-5?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Jajaja Mexicana,New York,4.5,1241,"162 E Broadway New York, NY 10002",+16468835453,https://www.yelp.com/biz/jajaja-mexicana-new-york-2?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Reyes Deli & Grocery,New York,4.4,235,"532 4th Ave Brooklyn, NY 11215",+17183693211,https://www.yelp.com/biz/reyes-deli-and-grocery-brooklyn?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
El Gallo Taqueria,New York,4.0,49,"609 9th Ave New York, NY 10036",+19176680044,https://www.yelp.com/biz/el-gallo-taqueria-new-york-3?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Fabis Tacos D.C.,New York,5.0,2,"390 Grand St New York, NY 10002",+13472313174,https://www.yelp.com/biz/fabis-tacos-d-c-new-york?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Best Damn Breakfast Burrito,New York,4.7,20,"630 Flushing Ave Brooklyn, NY 11206",+17187647175,https://www.yelp.com/biz/best-damn-breakfast-burrito-brooklyn?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Fast and Fresh Burrito Deli,New York,4.1,199,"84 Hoyt St Brooklyn, NY 11201",+17188021661,https://www.yelp.com/biz/fast-and-fresh-burrito-deli-brooklyn?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Tacos Morelos,New York,4.0,102,"183 Bedford Ave Brooklyn, NY 11222",+16464049080,https://www.yelp.com/biz/tacos-morelos-brooklyn-3?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Taqueria Diana,New York,3.7,791,"129 2nd Ave New York, NY 10003",+16464227871,https://www.yelp.com/biz/taqueria-diana-new-york?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Taqueria Tepango,New York,4.0,252,"568 Myrtle Ave Brooklyn, NY 11205",+17186368878,https://www.yelp.com/biz/taqueria-tepango-brooklyn?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
La Taqueria,New York,4.0,74,"572 Grand St New York, NY 11211",,https://www.yelp.com/biz/la-taqueria-new-york?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Boojum,Dublin,4.3,192,"Millennium Walkway North City, 1 Republic of Ireland",+35318729499,https://www.yelp.com/biz/boojum-north-city?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
El Grito Mexican Taqueria,Dublin,4.5,56,"20 Mountjoy Square E Mountjoy, 1 Republic of Ireland",+35315584717,https://www.yelp.com/biz/el-grito-mexican-taqueria-mountjoy?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Boojum,Dublin,4.4,78,College Court Kevin Street Lower Dublin 8 Republic of Ireland,+35318090077,https://www.yelp.com/biz/boojum-dublin-5?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Pablo Picante,Dublin,4.0,93,Clarendon Market Dublin 2 Republic of Ireland,+35316334245,https://www.yelp.com/biz/pablo-picante-dublin-2?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Burritos & Blues,Dublin,3.8,95,2 Wexford Street Dublin 2 Republic of Ireland,+353863000500,https://www.yelp.com/biz/burritos-and-blues-dublin?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Pablo Picante,Dublin,3.5,47,14 Aston Quay Dublin 2 Republic of Ireland,+35316799305,https://www.yelp.com/biz/pablo-picante-dublin-5?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Little Ass Burrito Bar,Dublin,4.1,20,"10 Rathgar Road Rathmines Rathgar, 6 Republic of Ireland",+35314967714,https://www.yelp.com/biz/little-ass-burrito-bar-rathgar?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
The Hungry Mexican,Dublin,3.8,24,5 Aston Quay Temple Bar Dublin 2 Republic of Ireland,+353894502305,https://www.yelp.com/biz/the-hungry-mexican-dublin?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Saburritos,Dublin,2.9,8,17 Dame Street Dublin 2 Republic of Ireland,+35318728527,https://www.yelp.com/biz/saburritos-dublin-4?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Tolteca,Dublin,3.2,68,21 Suffolk Street Dublin 2 Republic of Ireland,+35316779506,https://www.yelp.com/biz/tolteca-dublin-2?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
El Patron,Dublin,4.1,9,4 King Street N Dublin 1 Republic of Ireland,+35318747219,https://www.yelp.com/biz/el-patron-dublin?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Cafe Azteca,Dublin,4.3,150,Dublin Republic of Ireland,,https://www.yelp.com/biz/cafe-azteca-dublin-3?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
The Boxty House,Dublin,4.3,1209,20-21 Temple Bar Dublin 2 Republic of Ireland,+35316772762,https://www.yelp.com/biz/the-boxty-house-dublin?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Mama's Revenge,Dublin,3.8,74,12 Leinster Street S Dublin 2 Republic of Ireland,+35316619289,https://www.yelp.com/biz/mamas-revenge-dublin?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Pablo Picante,Dublin,3.7,68,131 Baggot Street Dublin 2 Republic of Ireland,+35316629773,https://www.yelp.com/biz/pablo-picante-dublin-6?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Boojum,Dublin,3.7,12,3 Abbey Street Lower Dublin Republic of Ireland,+35318747237,https://www.yelp.com/biz/boojum-dublin-6?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Saburritos,Dublin,2.5,20,"3, North Earl Street, Dublin 1 Republic of Ireland",,https://www.yelp.com/biz/saburritos-dublin-2?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Tolteca,Dublin,3.3,44,38 Upper Baggot Street Dublin 4 Republic of Ireland,+35316688604,https://www.yelp.com/biz/tolteca-dublin?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Boojum,Dublin,3.3,3,63 Mespil Rd Dublin 4 Republic of Ireland,+35316676062,https://www.yelp.com/biz/boojum-dublin-7?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Pablo's Tortas,Dublin,4.3,10,5 Clarendon Market Dublin 2 Republic of Ireland,+35316334245,https://www.yelp.com/biz/pablos-tortas-dublin?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Belly Bites Cafe,Dublin,3.0,4,80B Thomas Street Dublin Republic of Ireland,,https://www.yelp.com/biz/belly-bites-cafe-dublin?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Tolteca,Dublin,2.8,14,40 Camden Street Dublin 2 Republic of Ireland,+35315592114,https://www.yelp.com/biz/tolteca-dublin-4?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Boojum,Dublin,3.8,8,"Unit 19, Block C Smithfield Market Dublin Republic of Ireland",+35318783305,https://www.yelp.com/biz/boojum-dublin-9?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
777,Dublin,3.7,106,7 South Great George's Street Dublin 2 Republic of Ireland,+35314254052,https://www.yelp.com/biz/777-dublin?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Zambrero,Dublin,2.7,17,Vault 9 The Station Building Park Place Hatch Street Upper Dublin 2 Republic of Ireland,+35315631800,https://www.yelp.com/biz/zambrero-dublin?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
El Gringo Burrito,Dublin,4.0,1,Spar Capel Street Dublin 1 Republic of Ireland,,https://www.yelp.com/biz/el-gringo-burrito-dublin-2?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Yamamori,Dublin,4.0,94,12-13 South Great George's Street Dublin 2 Republic of Ireland,+35316458001,https://www.yelp.com/biz/yamamori-dublin-8?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Freshii,Dublin,4.0,5,Custom House Quay CHQ Building Dublin Republic of Ireland,,https://www.yelp.com/biz/freshii-dublin-2?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
El Gringo Burrito,Dublin,3.2,18,Green & Baker Food Village Stephen's Green Shopping Centre Dublin 2 Republic of Ireland,+35312547820,https://www.yelp.com/biz/el-gringo-burrito-dublin?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Ukiyo Bar,Dublin,3.9,92,7-9 Exchequer Street Dublin 2 Republic of Ireland,+35316334071,https://www.yelp.com/biz/ukiyo-bar-dublin?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Boojum,Dublin,3.0,1,"Castle House, 73-83, Unit 3 2 South Great George's Street Dublin 2 Republic of Ireland",+35314254082,https://www.yelp.com/biz/boojum-dublin-11?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Cocu,Dublin,4.2,26,"9 Baggot Street Upper Ballsbridge, 4 Republic of Ireland",+353861303319,https://www.yelp.com/biz/cocu-ballsbridge?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Loco's Fresh Mexican Grill,Dublin,2.3,4,"7 The Hill Stillorgan Ballinteer, D16 YD68 Republic of Ireland",+35312100500,https://www.yelp.com/biz/locos-fresh-mexican-grill-ballinteer-5?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Maneki,Dublin,4.7,7,"43 Dawson Street Dublin 2, D02 NH42 Republic of Ireland",+35315610889,https://www.yelp.com/biz/maneki-dublin-2?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Rosie's Cafe,Dublin,4.1,35,1 Werburgh Street Christchurch Dublin 8 Republic of Ireland,+35314021829,https://www.yelp.com/biz/rosies-cafe-dublin-2?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Acapulco Mexican Restaurant,Dublin,3.1,101,7 South Great Georges Street Dublin 2 Republic of Ireland,+35316771085,https://www.yelp.com/biz/acapulco-mexican-restaurant-dublin?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Lunch!,Dublin,4.3,15,4 Lombard Street E Dublin 2 Republic of Ireland,+35314743080,https://www.yelp.com/biz/lunch-dublin?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Mosa Sushi Burrito,Dublin,3.0,3,2-3 Merchant's Arch Dublin 2 Republic of Ireland,+353834744561,https://www.yelp.com/biz/mosa-sushi-burrito-dublin-2?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
The Ramen Bar,Dublin,4.2,161,Kokoro 51 William Street S Dublin 2 Republic of Ireland,+35315470658,https://www.yelp.com/biz/the-ramen-bar-dublin?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Coco & Green,Dublin,3.3,4,Heuston Station Dublin Republic of Ireland,,https://www.yelp.com/biz/coco-and-green-dublin?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
The Wooden Spoon Cafe,Dublin,4.3,12,"3 Bath Place Blackrock, Co. Dublin Republic of Ireland",+35312835120,https://www.yelp.com/biz/the-wooden-spoon-cafe-blackrock?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Cafe Sora,Dublin,3.8,8,77 Sir John Rogerson's Quay Dublin 2 Republic of Ireland,+35315989890,https://www.yelp.com/biz/cafe-sora-dublin-2?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Cactus Jacks,Dublin,2.9,49,Millenium Walk Way Middle Abbey Street Dublin 1 Republic of Ireland,+35318746198,https://www.yelp.com/biz/cactus-jacks-dublin?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
The Good Food Store,Dublin,3.9,9,24 South Great George's Street Dublin 2 Republic of Ireland,+35314443877,https://www.yelp.com/biz/the-good-food-store-dublin-2?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Seven Wonders,Dublin,4.4,35,Excise Walk IFSC Dublin 1 Republic of Ireland,+35316720212,https://www.yelp.com/biz/seven-wonders-dublin-2?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Stillorgan Orchard,Dublin,3.3,20,"1 The Hill Stillorgan, Co. Dublin Republic of Ireland",+35312886793,https://www.yelp.com/biz/stillorgan-orchard-stillorgan-2?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
KC Peaches Cafe Dame Street,Dublin,4.0,61,54 Dame Street Dublin 2 Republic of Ireland,+35316770333,https://www.yelp.com/biz/kc-peaches-cafe-dame-street-dublin?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Mexico to Rome,Dublin,2.7,38,23 E Essex Street Temple Bar Dublin 2 Republic of Ireland,+35316772727,https://www.yelp.com/biz/mexico-to-rome-dublin?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Crave Cafe,Dublin,3.8,12,79 S Great Georges Street Dublin 2 Republic of Ireland,,https://www.yelp.com/biz/crave-cafe-dublin?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
Irish Village Markets - Mespil Road,Dublin,4.3,11,Mespil Rd Dublin 4 Republic of Ireland,+35312940793,https://www.yelp.com/biz/irish-village-markets-mespil-road-dublin?adjust_creative=kB3jQpdiKc9lL6CIZgA-eA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kB3jQpdiKc9lL6CIZgA-eA
